0.00010371208190917969,1.5538549423217773,5.38962721824646,10.551851272583008
9.584426879882812e-05,1.5081243515014648,5.350824356079102,11.05636215209961
9.894371032714844e-05,1.4678544998168945,5.865673065185547,10.548628807067871
9.012222290039062e-05,1.644888162612915,5.892714262008667,11.049444675445557
9.799003601074219e-05,1.5180861949920654,5.245621204376221,11.011412620544434
9.393692016601562e-05,1.5760784149169922,5.201917409896851,10.936049699783325
9.322166442871094e-05,1.7906763553619385,5.512171030044556,11.128106594085693
9.250640869140625e-05,1.621856689453125,5.469959259033203,10.815706491470337
9.584426879882812e-05,1.5779705047607422,5.485267639160156,11.266110897064209
9.036064147949219e-05,1.708604335784912,5.524852514266968,10.742605686187744
